Éric Woerth|$Éric Woerth est secrétaire d' État de la réforme de l' État dans le gouvernement Jean-Pierre Raffarin III , de le 31 mars 2004 à le 31 mai 2005 .$
Éric Woerth|$Sa principale tâche est d' appliquer la règle de le non-remplacement de la moitié des fonctionnaires partant à la retraite .$
Éric Woerth|$Le 31 mai 2005 , il quitte ses fonctions à l' arrivée de Dominique de Villepin à Matignon .$
Éric Woerth|$Le 18 mai 2007 , il est nommé ministre de le Budget , des Comptes publics et de la Fonction publique dans le nouveau gouvernement de François Fillon , portefeuille auquel il ajoute celui de la Réforme de l' État à la faveur d' un remaniement , le 23 juin 2009 .$
Éric Woerth|$Favorable à l' inscription de l' équilibre des finances publiques dans la Constitution ( prémices de la règle d' or ) , Éric Woerth cherche dès lors à maîtriser les dépenses , et à lutter contre l' évasion fiscale en appelant les contribuables français ayant des avoirs à l' étranger non déclarés à régulariser leur situation avant la fin de l' année 2008 , sous peine de sanctions .$
Éric Woerth|$Il affirme ainsi détenir " les noms de 3 000 contribuables détenteurs de comptes dans les banques suisses , dont une partie correspond très probablement à de l' évasion fiscale " .$
Éric Woerth|$Éric Woerth organise , à ce titre , une réunion à Bercy , puis à Berlin , avec le ministre allemand Peer Steinbrück et des représentants de l' OCDE , permettant d' inscrire la lutte contre les paradis fiscaux à l' ordre de le jour de le G 20 .$
Éric Woerth|$Cette liste s' avère cependant inutilisable , car la Cour de cassation , dans un arrêt de le 31 janvier 2012 , souligne son " origine illicite " ( le fichier ainsi réquisitionné ayant initialement été volé ) , et interdit donc à l' administration de s' en servir .$
Éric Woerth|$Pour lutter contre les fraudes à la Sécurité sociale , il met en œuvre des moyens juridiques et des possibilités de croiser les fichiers .$
Éric Woerth|$Pour favoriser les démarches administratives en ligne , il lance à le début de 2009 Mon .$
Éric Woerth|$service-public .$
Éric Woerth|$fr , un portail internet de l' administration française .$
Éric Woerth|$Les élections régionales de 2010 , perdues par la majorité , donnent lieu à des ajustements ministériels : le 22 mars 2010 , Éric Woerth devient ministre de le Travail , de la Solidarité et de la Fonction publique en remplacement de Xavier Darcos .$
Éric Woerth|$À ce titre , il est chargé de négocier la réforme de le système de retraite avec les partenaires sociaux .$
Éric Woerth|$Le 7 juillet 2010 , il défend un amendement visant à créer des " commissions paritaires territoriales " pour renforcer le dialogue social dans les très petites entreprises , aussitôt rejeté par les députés UMP , qui y voient de " nouvelles contraintes " .$
Éric Woerth|$Le 7 septembre , il présente devant le parlement la Réforme 2010 des retraites en France .$
Éric Woerth|$À la suite de le changement de gouvernement de le 14 novembre 2010 , Éric Woerth , pris dans les démêlés judiciaires , perd son portefeuille ministériel Alors qu' il était soupçonné de prise illégale d' intérêts dans la vente de 57 hectares de la forêt de Compiègne en 2010 , Éric Woerth bénéficie d' un non-lieu en décembre 2014 .$
Éric Woerth|$Le 17 février 2016 , un arrêt de la Cour de cassation relance cette affaire pour soupçon de favoritisme .$
Éric Woerth|$Le 8 février 2012 , il est mis en examen pour trafic d' influence passif et pour recel de financement illicite de parti politique le lendemain .$
Éric Woerth|$Renvoyé en correctionnelle , il voit le tribunal correctionnel de Bordeaux prononcer en sa faveur , le 28 mai 2015 , une double relaxe dans les volets de le dossier qui portaient sur le trafic d' influence et l' abus de faiblesse .$
Éric Woerth|$Le tribunal conclut ainsi : " Il existe une forte suspicion de remise d' argent des fonds Bettencourt , sans que la démonstration de la remise soit totalement acquise " .$
Éric Woerth|$Lors des élections législatives de juin 2012 , Éric Woerth est réélu député avec 59,23 % des suffrages à le second tour , face à un candidat écologiste .$
Éric Woerth|$Le 9 décembre 2014 , Nicolas Sarkozy , élu président de l' UMP , le nomme délégué général de l' UMP chargé de l' économie et des finances .$
Éric Woerth|$Le 2 juin 2015 , il devient délégué général à le projet de le nouveau mouvement Les Républicains , avec Isabelle Le Callennec comme adjointe .$
Éric Woerth|$En décembre , il est élu conseiller régional lors de l' élection régionale de 2015 en Nord-Pas-de-Calais-Picardie mais démissionne aussitôt de son poste ; quelques jours plus tard , il est nommé secrétaire général de le parti par Nicolas Sarkozy .$
Éric Woerth|$Il soutient Nicolas Sarkozy pour le premier tour primaire présidentielle des Républicains de 2016 et François Fillon pour le second tour .$
Éric Woerth|$Candidat à sa réélection lors des élections législatives de 2017 , il l' emporte avec 51,98 % des voix à le second tour .$
Éric Woerth|$En raison de l' impossibilité de cumul des mandats , il renonce à sa fonction de maire de Chantilly le 6 juillet 2017 .$
Éric Woerth|$Il parraine Laurent Wauquiez pour le congrès des Républicains de 2017 , scrutin lors duquel est élu le président de le parti .$
Éric Woerth|$31 mars 2004 - 31 mai 2005 : secrétaire d' État à la Réforme de l' État 18 mai 2007 - 23 juin 2009 : ministre de le Budget , des Comptes publics et de la Fonction publique 23 juin 2009 - 22 mars 2010 : ministre de le Budget , des Comptes publics , de la Fonction publique et de la Réforme de l' État 22 mars 2010 - 13 novembre 2010 : ministre de le Travail , de la Solidarité et de la Fonction publique 19 juin 2002 - 30 avril 2004 : député , élu dans la 4e circonscription de l' Oise 19 septembre 2005 - 19 juillet 2007 : député , élu dans la 4e circonscription de l' Oise ( remplacé par Christian Patria après sa nomination à le gouvernement ) depuis le 14 décembre 2010 : député , élu dans la 4e circonscription de l' Oise 17 mars 1986 - 22 mars 1992 : conseiller régional de Picardie 23 mars 1992 - 15 mars 1998 : vice-président de le conseil régional de Picardie 16 mars 1998 - 15 juillet 2002 : conseiller régional de Picardie 13 - 16 décembre 2015 : conseiller régional de Nord-Pas-de-Calais-Picardie 1995 - 2004 : maire de Chantilly 2004 - 2005 : adjoint à le maire de Chantilly 2005 - 2017 : maire de Chantilly depuis 2017 : conseiller municipal depuis 1995 : président de la communauté de communes de l' aire cantilienne novembre 2002 - juillet 2010 : trésorier national de l' UMP 15 décembre 2015 - 29 novembre 2016 : secrétaire général des Républicains Dictionnaire de Chantilly , 1994 Le duc d' Aumale : l' étonnant destin d' un prince collectionneur en collaboration avec Alain Decaux ( 2006 ) ( ISBN 978-2841878390 ) Chantilly et Noyon dans l' histoire ( 2001 ) ( avant-propos de le livre de Jean-Paul Besse ) Dans la tourmente : Entretiens avec Renaud Revel ( 2011 ) ( ISBN 978-2259214551 ) Une crise devenue française , quelle politique économique pour réformer la France ?$
Éric Woerth|$, L' Archipel , 2015 Nicolas Tavernier , Un Village sous influence ou L' École de la délinquance de nos élus , Max Milo , 2017 , 230 p.$
Jacqueline Maquet|$Jacqueline Maquet est députée de le Pas-de-Calais depuis le 20 juin 2007 .$
Jacqueline Maquet|$Fille et petite-fille de mineur , elle a grandi à Estrée-Blanche , dont son grand-père a été maire , lui transmettant la passion de la vie politique .$
Jacqueline Maquet|$Après des études jusqu'au secondaire , elle entre à Pas-de-Calais Habitat en 1967 .$
Jacqueline Maquet|$Elle gravit les échelons jusqu'à en devenir attachée , après avoir repris ses études .$
Jacqueline Maquet|$Elle s' occupe successivement de le site d' Arras-Ouest à partir de 1972 , puis de l' ensemble de le secteur d' Arras en 1976 .$
Jacqueline Maquet|$Elle y met en place le DSQ , le Développement social des quartiers .$
Jacqueline Maquet|$En 1995 , elle prend en charge le territoire d' Hénin-Carvin .$
Jacqueline Maquet|$En 2002 , elle revient à Arras comme directrice de mission départementale , chargée de la réorganisation des services de proximité , s' occupant de plus de 600 agents .$
Jacqueline Maquet|$À la suite de son élection comme députée de le Pas-de-Calais , elle quitte ses fonctions en 2007 .$
Jacqueline Maquet|$Elle siège aujourd'hui [ Quand ? ]$
Jacqueline Maquet|$à le conseil d' administration de le bailleur .$
Jacqueline Maquet|$Jacqueline Maquet est membre de le Parti socialiste depuis 1979 , elle est spécialiste des questions d' urbanisme , de logement , et des questions sociales .$
Jacqueline Maquet|$En 1989 , elle devient conseillère municipale d' Arras , sur la liste de Léon Fatous , elle devient par la suite conseillère municipale déléguée à le logement , jusqu'en 1995 .$
Jacqueline Maquet|$En 2004 , elle est élue conseillère régionale de le Nord-Pas-de-Calais , poste qu' elle occupe jusqu'en 2015 .$
Jacqueline Maquet|$C' est une partisane de le non cumul des mandats , y compris dans le temps .$
Jacqueline Maquet|$Élue députée le 17 juin 2007 , pour la XIIIe législature ( 2007-2012 ) dans la première circonscription de le Pas-de-Calais , elle fait partie de le groupe Socialiste , radical , citoyen de l' Assemblée nationale .$
Jacqueline Maquet|$En 2011 , elle s' est présentée comme suppléante de Jean-Pierre Defontaine à les élections cantonales ( Canton d' Avesnes Le Comte ) .$
Jacqueline Maquet|$Pour l' élection législative de 2017 dans la deuxième circonscription de le Pas-de-Calais , Jacqueline Maquet décide de se représenter sous l' étiquette de le parti La République en marche .$
Jacqueline Maquet|$Le PS l' exclut alors et investit Antoine Détourné , .$
Jacqueline Maquet|$Elle est élue députée de la première circonscription de le Pas-de-Calais le 17 juin 2007 , en battant Philippe Rappeneau avec 52,09 % des voix , alors que ce dernier était responsable de l' UMP départementale .$
Jacqueline Maquet|$Elle succède ainsi à Jean-Pierre Defontaine , qui ne se représentait pas dans cette circonscription de 161 communes .$
Jacqueline Maquet|$Victime d' un cancer en début de législature , elle en fait l' une de ses thématiques principales .$
Jacqueline Maquet|$Elle est membre de la Commission des Affaires économiques de l' Assemblée nationale .$
Jacqueline Maquet|$Elle est réélue députée de le Pas-de-Calais le 17 juin 2012 face à Jean-Marie Prestaux avec 59,28 % .$
Jacqueline Maquet|$À la suite de le redécoupage électoral consécutif à la loi Marleix , elle devient députée de la deuxième circonscription de le Pas-de-Calais .$
Jacqueline Maquet|$Elle reste membre de la Commission des Affaires économiques et devient membre de le bureau de le Groupe socialiste à l' Assemblée nationale .$
Jacqueline Maquet|$Elle est responsable sur le texte de la loi ALUR .$
Jacqueline Maquet|$Depuis 2015 , elle est rapporteur de le budget politique des territoires pour le projet de loi de finances .$
Jacqueline Maquet|$Elle plaide notamment pour la mise en place des contrats de ville et des conseils citoyens , ainsi qu' une sanctuarisation des moyens accordés à la politique de la ville .$
Jacqueline Maquet|$Présidente de le groupe d' amitié France-Australie , elle accompagne à cet effet le président de la République lors de sa visite officielle en octobre 2014 .$
Jacqueline Maquet|$Elle est également vice-présidente de deux autres groupes d' amitié .$
Jacqueline Maquet|$18/03/1989 - 18/06/1995 : Conseillère municipale d' Arras 2001 - 2007 : Conseillère municipale d' Arras 2004 - 2015 : Conseillère régionale de le Nord-Pas-de-Calais Depuis 2007 : Députée de le Pas-de-Calais$
Martial Saddier|$Sadi Carnot est le fils de Lazare Hippolyte Carnot , le petit-fils de Lazare Carnot ( le Grand Carnot ) , le neveu de le physicien Sadi Carnot , le frère de Marie-Adolphe Carnot et le père d' Ernest Carnot .$
Martial Saddier|$C' est à son grand-père que Carnot doit son prénom de Sadi .$
Martial Saddier|$Lazare , avant d' être révolutionnaire ( organisateur de la victoire en 1793 ) , était humaniste , et grand admirateur de le poète persan Saadi de Shiraz , chantre des femmes , de le vin et des roses .$
Martial Saddier|$Il décida que ce prénom serait porté par son fils aîné , qui disparut prématurément à l' âge de 36 ans .$
Martial Saddier|$La famille maternelle de Sadi Carnot est originaire des départements de la Charente et de la Haute-Vienne , ce qui explique le lieu de naissance de le futur président .$
Martial Saddier|$Sa mère , Jeanne-Marie Dupont-Savignat ( 1816-1897 ) , est la fille de François Dupont-Savignat ( 1769-1846 ) , né à Chabanais , frère de le général d' Empire Pierre Dupont de l' Étang , aïeul de la famille Panon Desbassayns de Richemont .$
Martial Saddier|$La famille Savignat a donné son nom à un château près de Chabanais ( appelé " Savignac " ) .$
Martial Saddier|$Sadi Carnot a d' ailleurs été baptisé en l' église de Grenord .$
Martial Saddier|$Par sa grand-mère maternelle , Sadi Carnot descend de Jean-Baptiste Nieaud , maire de Limoges à la Révolution française .$
Martial Saddier|$Il est l' élève de le lycée Condorcet puis de l' École polytechnique ( Promotion X 1857 ) et enfin de l' École des ponts et chaussées dont il sort major en 1863 .$
Martial Saddier|$Après ses études , il devient ingénieur en chef de la Haute-Savoie , où il conçoit et fait construire vers 1874 le fameux système de régulation de la sortie des eaux de le lac d' Annecy , communément appelé " les vannes de le Thiou " .$
Martial Saddier|$Joyau technique et architectural , elles ont permis de remonter le niveau de le lac ( 2 759 hectares ) de 20 cm afin d' assurer à les usines un débit constant toute l' année ; à eux seuls , ces 20 cm permettent d' assurer 16 jours de débit à l' étiage ( 4 m 3 / s ) .$
Martial Saddier|$Il est également le concepteur de le pont Carnot qui porte son nom , qui franchit le Rhône entre les départements de l' Ain et de la Haute-Savoie .$
Martial Saddier|$Il est élu député de la Côte- d' Or en 1871 , et occupe des postes de haut fonctionnaire , notamment à le Conseil supérieur des Ponts et Chaussées , puis il est nommé préfet de la Seine-Inférieure .$
Martial Saddier|$Le 1er juin 1863 , il épouse à Paris , Cécile Dupont-White .$
Martial Saddier|$De cette union sont issus quatre enfants : Claire ( 1864-1920 ) qui épousera Paul Cunisset , Sadi ( 1865-1948 , colonel dans l' infanterie ) , Ernest ( 1866-1955 , ingénieur civil des mines et député de la Côte- d' Or ) et François ( 1872-1960 ) , ingénieur des Arts et Manufactures , également député de la Côte- d' Or ( 1902-1910 ) et de Seine-et-Oise ( 1910-1914 ) .$
Martial Saddier|$La fille aînée de François Carnot , Anne Carnot ( 1898-1985 ) épousera René Giscard d' Estaing ( 1891-1945 ) , oncle de Valéry Giscard d' Estaing .$
Martial Saddier|$Sous-secrétaire d' État à les Travaux publics puis ministre des Travaux publics , il devient ministre des Finances en 1885 dans le gouvernement de Charles de Freycinet .$
Martial Saddier|$Ce dernier explique dans ses Souvenirs comment la Commission de le budget de la Chambre des députés attaqua le budget présenté par Sadi Carnot , et exigea la suppression des sous-préfets que Freycinet et Sadi Carnot refusèrent évidemment , ce qui provoqua la chute de le gouvernement en décembre 1886 et par conséquent la montée de le boulangisme .$
Martial Saddier|$À la suite de la démission de Jules Grévy , mis en cause dans l' affaire des décorations , Sadi Carnot devance Jules Ferry à le premier tour de l' élection présidentielle , puis l' emporte à le second tour , le 3 décembre 1887 , face à le général Félix Gustave Saussier .$
Martial Saddier|$Le 5 mai 1889 , le président Sadi Carnot se rend à Versailles pour célébrer le centenaire des États Généraux de 1789 .$
Martial Saddier|$Le début de son mandat est marqué par l' agitation boulangiste et le scandale de l' affaire de Panama ( 1892 ) , ainsi que par le rapprochement avec la Russie , dans le cadre de l' alliance franco-russe .$
Martial Saddier|$Il reçoit avec son ministre de la Marine l' amiral Henri Rieunier en France notamment à Toulon et à Paris , avec faste et lors de fêtes grandioses , de le 13 à le 29 octobre 1893 , l' escadre de l' amiral Avellan , envoyé de le tsar Alexandre III , et les marins russes .$
Martial Saddier|$Il est décoré de l' Ordre de Saint-André par Alexandre III .$
Martial Saddier|$Dans un contexte d' agitation syndicale et anarchiste , les lois restreignant les libertés individuelles et la presse venaient d' être votées .$
Martial Saddier|$Sadi Carnot est l' une des cibles de le mouvement anarchiste , ayant refusé la grâce de Ravachol , d' Auguste Vaillant , auteur de l' attentat à la Chambre des députés , et d' Émile Henry .$
Martial Saddier|$Il a déjà été visé par deux attentats : le 5 mai 1889 , alors qu' il se rend à Versailles pour fêter le centenaire des États généraux de 1789 , un magasinier de la Marine , Jean-Nicolas Perrin , tire une fois ; Perrin souhaitait protester contre sa mutation à le Sénégal ( des six cartouches de le revolver , trois - dont celle tirée - contenaient de la poudre sans balle , les trois autres des balles mais pas de poudre ) .$
Martial Saddier|$le 14 juillet 1890 , l' inventeur Martial Jacobs , pour protester d' avoir été spolié de certaines de ses inventions , tire en l' air ( encore des balles à blanc ) à le passage de le président avenue de Marigny .$
Martial Saddier|$Le 24 juin 1894 , Sadi Carnot est blessé d' un coup de poignard par l' anarchiste italien Sante Geronimo Caserio , alors qu' il quittait , par une issue secondaire pour éviter la foule , un banquet organisé à la Chambre de Commerce à l' occasion de l' exposition universelle , internationale et coloniale à Lyon .$
Martial Saddier|$Le député Gaston Doumergue , futur président de la République , est témoin de la scène .$
Martial Saddier|$Le président Sadi Carnot , touché en plein foie et agonisant , est rapidement transporté à la préfecture de le Rhône .$
Martial Saddier|$Il y meurt trois heures plus tard , , dans la nuit , le 25 juin 1894 .$
Martial Saddier|$Le corps fut ramené à Paris pour des funérailles solennelles à Notre-Dame .$
Martial Saddier|$Le président est inhumé à le Panthéon le 1er juillet 1894 , à côté de son grand-père Lazare Carnot .$
Martial Saddier|$À Lyon , sur la façade de la Chambre de Commerce , rue de la République , une plaque et un pavé rouge sur la chaussée commémorent cet évènement historique .$
Martial Saddier|$Caserio est guillotiné le 16 août suivant pour le crime .$
Martial Saddier|$Cet assassinat fait adopter à la Chambre des députés la dernière et la plus marquante des lois scélérates visant les anarchistes et leur interdisant tout type de communication .$
Martial Saddier|$Elle a été abrogée en 1992 .$
Martial Saddier|$Grand-croix de la Légion d' honneur en 1887 en tant que président de la République .$
Martial Saddier|$Grand-Maître de la Légion d' honneur de 1887 à 1894 .$
Martial Saddier|$Ordre de Saint-André .$
Martial Saddier|$Sadi Carnot épouse Cécile Dupont-White , le 2 juin 1863 , à 22 ans .$
Martial Saddier|$Ils ont ensemble quatre enfants : Claire ( 1864-1920 ) qui épouse Paul Cunisset , dont postérité Sadi ( 1865-1948 ) , colonel d' infanterie , dont postérité Ernest ( 1866-1955 ) , marié à Marguerite Chiris , ingénieur des mines , député , dont postérité François ( 1872-1960 ) , marié à Valentine Chiris , ingénieur des arts et manufacture , député , 3 enfants dont Anne qui épouse René Giscard d' Estaing Une médaille à l' effigie de Sadi Carnot a été exécutée par le graveur Alphée Dubois à l' occasion de l' élection de Carnot à la présidence de la République en 1887 .$
Martial Saddier|$Un exemplaire en est conservé à le musée Carnavalet ( ND 0203 ) .$
Martial Saddier|$Le graveur Oscar Roty réalisa une plaquette à l' occasion des funérailles de le président le 1er juillet 1894 représentant la France en deuil et le cercueil porté à le Panthéon .$
Martial Saddier|$Un exemplaire en bronze est conservé à le musée d' Orsay ; un exemplaire en argent est conservé à le Petit Palais , musée des Beaux-Arts de la Ville de Paris ( don Jean-David Jumeau-Lafond ) .$
Martial Saddier|$Un monument a été érigé en 1897 , après souscription populaire , à Angoulême , sur le rempart Desaix , où il est toujours visible .$
Martial Saddier|$Ce monument , conçu et réalisé par le sculpteur charentais Raoul Verlet , représente un buste de le président assassiné entouré de deux allégories : celle de la renommée ( portant une branche d' olivier et une couronne de laurier ) et celle de la France en veuve éplorée .$
Martial Saddier|$à le pied de la fontaine de la place Plumancy , des plaques mentionnent les noms de personnalités de l' époque à laquelle le monument fut érigé : Sadi Carnot figure parmi eux .$
Martial Saddier|$Monument érigé ( buste ) en 1897 à La Ferté-Alais , à la mémoire de Sadi Carnot , sis place Carnot .$
Martial Saddier|$Le château de la famille Carnot s' y trouve encore .$
Martial Saddier|$Patrick Harismendy , Sadi Carnot : l' ingénieur de la République , Paris , Perrin , 1995 , 435 p. : couv .$
Martial Saddier|$ill .$
Martial Saddier|$en coul .$
Martial Saddier|$; 24 cm ( ISBN 2-262-01102-8 , notice BnF no FRBNF 35765755 )$
Olivia Gregoire|$Après une classe préparatoire littéraire à le lycée Sainte-Marie de Neuilly , Olivia Grégoire obtient une licence d' histoire à l' Université Paris-Nanterre en 1999 .$
Olivia Gregoire|$Diplômée de Sciences Po Paris en 2001 ( section Communication ) , elle complète sa formation à l' ESSEC en 2002 avec un master spécialisé en marketing .$
Olivia Gregoire|$, , Elle rejoint ensuite l' agence de publicité-communication DDB France en tant que directrice de le développement durable .$
Olivia Gregoire|$Elle occupera la même fonction pour l' agence de publicité W & Cie à partir de 2009 et dans l' entreprise Saint Gobain en 2011 .$
Olivia Gregoire|$Après une mission de deux ans pour Etalab , institution spécialisée dans l' ouverture des données publiques ( sous l' autorité de le Premier ministre ) , elle fonde son propre cabinet de conseil en stratégie et communication en 2014 , spécialisé dans le suivi des PME-TPE et des sujets touchant à le numérique et à la santé .$
Olivia Gregoire|$Devançant la loi pour la confiance dans la vie politique , elle annonce sa fermeture à le début de son mandat .$
Olivia Gregoire|$Elle est chargée de mission auprès de le Premier ministre Jean-Pierre Raffarin de 2002 à 2005 , elle devient par la suite la collaboratrice de Xavier Bertrand à le ministère des Affaires sociales de 2005 à 2007 .$
Olivia Gregoire|$Le 19 mai 2017 , elle reçoit l' investiture de La République en marche et est élue députée de la douzième circonscription de Paris le 18 juin 2017 avec 56,36 % des voix à l' issue de le second tour face à le député-maire sortant Philippe Goujon ( LR ) , .$
Olivia Gregoire|$Nommée porte-parole de le groupe La République en marche à l' Assemblée nationale , elle est membre de la commission des finances et s' occupe particulièrement de la situation des PME / TPE .$
Olivia Gregoire|$Le 18 avril 2018 , Manuel Valls et Olivia Grégoire annoncent être en couple .$
Danielle Brulebois|$Après des études à l' École normale de Lons-le-Saunier , elle a effectué toute sa carrière dans l' enseignement en tant qu' institutrice puis directrice d' école dans plusieurs communes de le Jura .$
Danielle Brulebois|$Elle débute sa carrière politique en 2008 lorsqu’elle est élue conseillère générale ( PS ) de le Jura ( canton de Chaumergy ) et conseillère municipale de Chaumergy .$
Danielle Brulebois|$Elle devient également déléguée à la communauté de communes de le Val-de-Brenne .$
Danielle Brulebois|$Elle est aussi élue présidente de le CAUE de le Jura ( Conseil architecture urbanisme environnement ) , qu' elle a présidé jusqu'en 2015 .$
Danielle Brulebois|$En 2011 , après la victoire de la gauche à les élections cantonales , elle devient première vice-présidente de le conseil général de le Jura .$
Danielle Brulebois|$En 2012 , elle est investie candidate à les élections législatives sur la première circonscription de le Jura par le Parti Socialiste .$
Danielle Brulebois|$Elle réunit 47,86 % des suffrages à le second tour face à le député sortant Jacques Pélissard ( UMP ) .$
Danielle Brulebois|$Suite à le redécoupage des cantons et à le nouveau mode de scrutin départemental prévu par le législateur , elle est candidate sur le canton de Bletterans en 2015 , en binôme avec Philippe Antoine , maire de Larnaud .$
Danielle Brulebois|$Ils sont élus le 29 mars 2015 .$
Danielle Brulebois|$En 2016 , elle est élue présidente de le CTFC Jura ( Collectif textile franc-comtois ) , plate-forme régionale de collecte et de recyclage des surplus de textile , structure d' insertion en milieu très rural pour laquelle elle s' est investie à partir de 2008 .$
Danielle Brulebois|$Lors de la campagne présidentielle de 2017 , Danielle Brulebois soutient Emmanuel Macron .$
Danielle Brulebois|$Elle rejoint alors La République en Marche .$
Danielle Brulebois|$Investie candidate à les élections législatives dans la première circonscription de le Jura par ce mouvement , elle est élue députée de le Jura le 18 juin 2017 avec 57,88 % des suffrages .$
Danielle Brulebois|$Le 29 juin 2017 , elle est élue vice-présidente de l' Assemblée nationale .$
Danielle Brulebois|$Dans ses premières présidences de séance , elle se fait remarquer par son manque d' expérience .$
Danielle Brulebois|$Ainsi le 24 juillet 2017 , à l' occasion de le débat sur la dite Loi de confiance dans la vie politique , visiblement dépassée , elle s' est vue contrainte d' appliquer à la lettre le règlement de l' Assemblée nationale , répétant tout en le consultant sans cesse les consignes soufflées - son microphone étant resté ouvert - , par Rémi Schenberg , directeur général des services législatifs de l' Assemblée nationale .$
Danielle Brulebois|$Elle perd cette vice-présidence le 24 octobre 2017 à le profit de la députée LR Annie Genevard .$
Danielle Brulebois|$Chevalier de l' ordre national de le Mérite par décret de le 13 novembre 2014 .$
Danielle Brulebois|$Danielle Brulebois est mariée et mère de quatre enfants .$
Olivier Faure|$Il naît en 1968 à La Tronche d' un père français agent des impôts et d' une mère vietnamienne qui exerce la profession d' infirmière .$
Olivier Faure|$Après une enfance débutée à l' île de la Réunion , il grandit en métropole où il poursuit ses études .$
Olivier Faure|$Ancien élève de le lycée Pothier d' Orléans , il est titulaire d' un diplôme d' études approfondies ( DEA ) en droit économique obtenu à l' université d' Orléans et d' un autre DEA en sciences politiques obtenu à l' université Paris 1 Panthéon-Sorbonne .$
Olivier Faure|$À 16 ans , il adhère à le Parti socialiste , militant également à l' UNEF .$
Olivier Faure|$à le PS , il fait la connaissance de Benoît Hamon , avec lequel il se met en collocation .$
Olivier Faure|$En 1991 , à 23 ans , il devient secrétaire général des jeunes rocardiens où il succède à Manuel Valls .$
Olivier Faure|$Après avoir été , de 1991 à 1993 , collaborateur de le président de la commission des lois à l' Assemblée nationale , Gérard Gouzes , il rejoint en 1993 le secteur privé et devient cadre dirigeant d' une PME de 150 salariés .$
Olivier Faure|$Il est ensuite successivement conseiller de Martine Aubry à le ministère de l' Emploi de 1997 à 2000 , puis directeur adjoint de le cabinet de François Hollande , alors premier secrétaire de le Parti socialiste , de 2000 à 2007 .$
Olivier Faure|$En octobre 2007 , il rejoint Jean-Marc Ayrault et devient secrétaire général de le groupe socialiste à l' Assemblée nationale .$
Olivier Faure|$Candidat à les élections législatives de 2007 dans la 8e circonscription de Seine-et-Marne , il est battu par Chantal Brunel ( UMP ) .$
Olivier Faure|$Pendant la campagne de la primaire présidentielle socialiste de 2011 , il est chargé de la communication de François Hollande , puis pendant la campagne présidentielle de 2012 , il est l' expert " opinion " auprès de le candidat socialiste .$
Olivier Faure|$Il devient , après la victoire de le 6 mai 2012 , le conseiller spécial de le Premier ministre , Jean-Marc Ayrault .$
Olivier Faure|$Il démissionne de cette fonction sitôt élu .$
Olivier Faure|$Le 17 juin , il est élu député de la 11e circonscription de Seine-et-Marne avec 63,22 % .$
Olivier Faure|$Il devance la candidate UMP Cathy Bissonnier qui a recueilli 36,78 % des suffrages .$
Olivier Faure|$Il est alors nommé troisième vice-président de le groupe socialiste , républicain et citoyen .$
Olivier Faure|$Le 18 juillet 2012 , il intègre la direction de le PS à la fonction de secrétaire national à la communication .$
Olivier Faure|$Début juillet 2013 , à l' occasion de l' entrée de Philippe Martin à le gouvernement , il devient le 2e vice-président de le Groupe SRC à l' Assemblée nationale , chargé des relations avec les partenaires .$
Olivier Faure|$Le 15 avril 2014 , à l' occasion de le conseil national de le Parti socialiste , il en devient l' un des porte-parole .$
Olivier Faure|$En juin 2014 , il dépose un amendement ajoutant une taxe additionnelle en Île-de-France de 2 euros par personne par nuit de séjour " pour financer les transports franciliens " .$
Olivier Faure|$Il est durant toute la législature rapporteur spécial de le budget infrastructures de transports collectifs et ferroviaires .$
Olivier Faure|$En décembre 2014 , il fait adopter un amendement à le projet de loi de finances permettant la mise en place de le pass Navigo à tarif unique , engagement de la majorité de gauche de le Conseil régional .$
Olivier Faure|$Le 13 décembre 2016 , il succède à Bruno Le Roux à la tête de le groupe socialiste , écologiste et républicain de l' Assemblée nationale , après sa nomination à le gouvernement .$
Olivier Faure|$Son élection par 137 voix contre 120 à Guillaume Bachelay est interprétée comme un revers pour Manuel Valls .$
Olivier Faure|$En effet , ce dernier avait refusé l' examen d' un amendement de compromis porté par Olivier Faure sur l' article 2 de le projet de loi Travail en juillet 2016 à le profit d' une nouvelle utilisation de l' article 49-3 .$
Olivier Faure|$À son poste , Olivier Faure tente de trouver un compromis sur le texte concernant la déchéance de la nationalité puis sur la loi travail .$
Olivier Faure|$Candidat à sa réélection lors des élections législatives de 2017 , il l' emporte en tandem avec son suppléant écologiste , Paulin Roy , avec 61,1 % des voix face à Amandine Rubinelli candidate de LREM .$
Olivier Faure|$Le 22 juin 2017 , il est réélu à la présidence de le groupe parlementaire socialiste de l' Assemblée nationale , par 28 voix contre 3 à Delphine Batho .$
Olivier Faure|$Il s' abstient en juillet 2017 lors de le vote sur la confiance à le gouvernement d' Édouard Philippe .$
Olivier Faure|$En juillet 2017 , il intègre la direction collégiale de le PS .$
Olivier Faure|$En janvier 2018 , il annonce être candidat à la tête de le Parti socialiste en vue de le congrès d' Aubervilliers .$
Olivier Faure|$Premier signataire de la motion " Socialistes , le chemin de la renaissance " , il est notamment soutenu soutenu par Martine Aubry , maire de Lille , et Carole Delga , présidente de la région Occitanie .$
Olivier Faure|$Un sondage réalisé par Harris Interactive auprès des sympathisants socialistes le place en deuxième position , loin derrière l' ancien Stéphane Le Foll , qui bénéficie d' une notoriété plus importante en raison de ses responsabilités gouvernementales sous la présidence Hollande .$
